C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_29_971.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_29_971.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_29_971.jpg, 0, 0, 0, 7.802463E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_072.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_072.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_072.jpg, 0, 0, 0, 7.987103E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_173.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_173.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_173.jpg, 0, 0, 0, 7.845752E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_274.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_274.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_274.jpg, 0, 0, 0, 7.82405E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_374.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_374.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_374.jpg, 0, 0, 0, 7.928644E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_476.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_476.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_476.jpg, 0, 0, 0, 8.025763E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_576.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_576.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_576.jpg, 0, 0, 0, 7.874802E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_679.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_679.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_679.jpg, 0, 0, 0, 7.775228E-05
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_780.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_780.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_780.jpg, -0.2163183, 0.2163183, 0, 0.0973581
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_882.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_882.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_882.jpg, -0.5139097, 0.5139097, 0, 0.55628
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_30_983.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_30_983.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_30_983.jpg, -0.2648577, 0.8195854, 0, 1.36422
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_085.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_085.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_085.jpg, 0, 1, 0, 2.522278
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_184.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_184.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_184.jpg, -0.1970628, 1, 0, 3.692268
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_286.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_286.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_286.jpg, 0, 1, 0, 5.091518
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_386.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_386.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_386.jpg, -0.0473262, 1, 0, 6.24609
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_489.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_489.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_489.jpg, -0.3155439, 1, 0, 7.36665
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_590.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_590.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_590.jpg, -0.01270356, 1, 0, 8.497068
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_691.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_691.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_691.jpg, -0.0080796, 1, 0, 9.616336
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_791.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_791.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_791.jpg, -0.2339682, 1, 0, 10.70769
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_893.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_893.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_893.jpg, 0, 1, 0, 11.63954
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_31_994.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_31_994.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_31_994.jpg, -0.2286438, 1, 0, 12.90011
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_096.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_096.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_096.jpg, 0, 1, 0, 13.91353
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_197.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_197.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_197.jpg, -0.2239716, 1, 0, 15.06094
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_298.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_298.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_298.jpg, -0.1605573, 1, 0, 15.99929
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_398.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_398.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_398.jpg, -0.1608891, 1, 0, 17.1003
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_498.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_498.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_498.jpg, -0.2408374, 1, 0, 18.07236
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_600.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_600.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_600.jpg, 0, 1, 0, 19.11835
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_703.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_703.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_703.jpg, -0.0368463, 1, 0, 20.11491
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_803.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_803.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_803.jpg, -0.336527, 1, 0, 21.08977
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_32_905.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_32_905.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_32_905.jpg, -0.09658766, 1, 0, 22.07124
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_006.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_006.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_006.jpg, -0.2163539, 1, 0, 23.22565
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_107.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_107.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_107.jpg, -0.0805608, 1, 0, 24.20327
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_209.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_209.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_209.jpg, -0.1520856, 1, 0, 25.15208
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_311.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_311.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_311.jpg, -0.008605501, 1, 0, 26.10271
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_410.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_410.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_410.jpg, -0.3030273, 1, 0, 27.01578
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_513.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_513.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_513.jpg, -0.02837401, 1, 0, 27.93933
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_613.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_613.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_613.jpg, -0.2306979, 1, 0, 28.85301
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_715.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_715.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_715.jpg, -0.1513977, 1, 0, 29.73002
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_817.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_817.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_817.jpg, -0.3057477, 1, 0, 30.17767
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_33_919.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_33_919.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_33_919.jpg, -0.07380598, 1, 0, 30.19129
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_020.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_020.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_020.jpg, -0.3176423, 1, 0, 30.1768
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_123.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_123.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_123.jpg, -0.09660294, 1, 0, 30.19074
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_226.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_226.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_226.jpg, -0.2473952, 1, 0, 30.18552
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_327.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_327.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_327.jpg, 0, 1, 0, 30.18944
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_430.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_430.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_430.jpg, 0, 1, 0, 30.1913
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_531.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_531.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_531.jpg, 0, 1, 0, 30.19056
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_631.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_631.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_631.jpg, -0.1260543, 1, 0, 30.18741
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_731.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_731.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_731.jpg, 0, 1, 0, 30.18957
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_834.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_834.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_834.jpg, 0, 1, 0, 30.19009
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_34_936.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_34_936.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_34_936.jpg, -0.2569581, 1, 0, 30.17499
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_040.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_040.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_040.jpg, 0, 1, 0, 30.18962
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_142.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_142.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_142.jpg, -0.2778648, 1, 0, 30.17555
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_241.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_241.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_241.jpg, 0, 1, 0, 30.18909
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_344.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_344.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_344.jpg, -0.2694345, 1, 0, 30.17765
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_447.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_447.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_447.jpg, -0.0136197, 1, 0, 30.1897
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_549.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_549.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_549.jpg, -0.08747159, 1, 0, 30.19067
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_650.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_650.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_650.jpg, 0, 1, 0, 30.19006
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_752.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_752.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_752.jpg, 0, 1, 0, 30.19029
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_855.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_855.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_855.jpg, -0.0642219, 1, 0, 30.18954
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_35_958.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_35_958.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_35_958.jpg, -0.1680236, 1, 0, 30.18598
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_058.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_058.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_058.jpg, -0.1368596, 1, 0, 30.18881
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_159.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_159.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_159.jpg, -0.1106982, 1, 0, 30.19069
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_259.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_259.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_259.jpg, 0, 1, 0, 30.18983
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_361.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_361.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_361.jpg, 0, 1, 0, 30.19036
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_465.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_465.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_465.jpg, 0, 1, 0, 30.1903
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_567.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_567.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_567.jpg, 0, 1, 0, 30.19031
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_671.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_671.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_671.jpg, 0, 1, 0, 30.19029
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_773.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_773.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_773.jpg, -0.1332342, 1, 0, 30.18558
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_874.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_874.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_874.jpg, -0.3979053, 1, 0, 30.15645
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_36_975.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_36_975.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_36_975.jpg, -0.1936368, 1, 0, 30.19032
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_076.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_076.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_076.jpg, -0.3122346, 1, 0, 30.18327
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_179.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_179.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_179.jpg, -0.01301702, 1, 0, 30.18863
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_282.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_282.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_282.jpg, 0, 1, 0, 30.18978
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_385.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_385.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_385.jpg, 0, 1, 0, 30.19027
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_486.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_486.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_486.jpg, 0.3053586, 1, 0, 30.16582
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_591.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_591.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_591.jpg, 0.3031659, 1, 0, 30.18165
C:\Users\hakee\Downloads\Data Car\IMG\center_2022_10_21_00_50_37_694.jpg, C:\Users\hakee\Downloads\Data Car\IMG\left_2022_10_21_00_50_37_694.jpg, C:\Users\hakee\Downloads\Data Car\IMG\right_2022_10_21_00_50_37_694.jpg, 0.004167938, 1, 0, 30.18723
